#Name, Date, RaDeg, DecDeg, AlertMag, HistoricMag, HistoricStdDev, Class, Published, Comment
Gaia17bed,2017-05-04 19:50:18,134.65195,-73.33298,17.55,,,"unknown",2017-05-10 07:45:42,"candidate SN near galaxy ESO 36-15, GS-TEC predicts SN Ia"
Gaia17bec,2017-05-04 20:04:20,274.37066,-7.46786,18.67,,,"unknown",2017-05-10 07:42:20,"Galactic plane transient"
Gaia17beb,2017-05-03 17:34:22,277.19502,32.45163,16.04,,,"CV",2017-05-06 08:37:44,"candidate CV, blue hostless transient"
Gaia17bea,2017-05-03 20:49:41,94.04632,-10.52542,17.04,,,"unknown",2017-05-06 08:33:44,"hostless blue transient"
Gaia17bdz,2017-05-02 19:53:16,269.99038,2.36237,16.34,20.00,0.40,"unknown",2017-05-05 18:42:37,"Gaia source on faint DSS source brightens by ~3.7 mag"
Gaia17bdy,2017-05-02 13:37:46,162.50785,-85.31112,18.59,,,"unknown",2017-05-05 11:28:07,"candidate SN, hostless, GS-TEC predicts SN Ia"
Gaia17bdx,2017-05-02 17:41:15,271.87459,26.10079,18.21,,,"unknown",2017-05-05 11:26:20,"hostless, blue transient"
Gaia17bdw,2017-04-14 07:34:23,269.09954,15.60409,18.49,,,"unknown",2017-05-05 11:24:03,"candidate SN declining near galaxy 2MASX J17562408+1536126"
Gaia17bdv,2017-04-15 11:52:04,269.13951,10.63596,15.00,,,"unknown",2017-05-05 11:22:41,"declining, blue transient near DSS blob"
Gaia17bdu,2017-05-03 02:51:24,91.07581,-8.05574,18.43,,,"unknown",2017-05-05 11:19:51,"blue transient on faint red DSS source near galactic plane"
Gaia17bdt,2017-05-02 00:45:40,273.43633,64.18174,18.46,,,"unknown",2017-05-05 11:16:49,"candidate SN near galaxy 2MASX J18134401+6410451"
Gaia17bds,2017-05-01 13:00:21,264.60666,-52.12050,19.37,19.89,0.05,"unknown",2017-05-04 11:55:10,"Gaia source brightens by 0.5 mags"
Gaia17bdr,2017-05-01 13:21:33,261.74420,-74.79950,18.45,19.60,0.26,"unknown",2017-05-04 08:31:11,"erratically variable old source increases by > 1 mag, close to radio source PMN J1727-7447"
Gaia17bdq,2017-05-01 13:08:19,263.78681,-60.54410,18.83,,,"unknown",2017-05-04 08:28:15,"candidate SN near galaxy LEDA 362518"
Gaia17bdp,2017-05-01 13:29:04,266.95231,24.46146,18.99,,,"unknown",2017-05-04 08:26:00,"candidate SN, hostless, GS-TEC predicts SN Ia"
Gaia17bdo,2017-05-01 13:49:04,266.43013,5.69640,18.81,,,"unknown",2017-05-04 08:23:41,"blue transient on a faint SDSS source"
Gaia17bdn,2017-05-01 02:32:13,85.34957,-26.38727,18.89,,,"unknown",2017-05-04 08:18:37,"candidate SN close to centre of galaxy LEDA 768387"
Gaia17bdm,2017-04-30 13:07:31,267.84549,-60.99526,17.98,,,"unknown",2017-05-02 06:55:19,"candidate CV, blue apparently hostless transient, aka SSS120620:175123-605942"
Gaia17bdl,2017-04-29 12:48:56,267.62112,-42.46385,19.78,20.29,0.09,"unknown",2017-05-02 06:11:40,"Gaia source brightens by 0.8 mags"
Gaia17bdk,2017-04-29 08:27:09,265.63446,-34.10374,16.58,18.06,0.60,"ULENS",2017-05-02 06:10:40,"Gaia Bulge source brightens by almost 2 mags, candidate microlensing event"
Gaia17bdj,2017-04-30 01:01:40,268.81026,-55.32148,16.12,20.27,0.18,"unknown",2017-05-02 06:08:57,"candidate CV brightens by ~ 4mags (very blue)"
Gaia17bdi,2017-04-30 01:58:04,75.15048,-62.07031,16.82,,,"SN Ia",2017-05-02 06:05:13,"confirmed SN Ia near galaxy ESO 119-27"
Gaia17bdh,2017-04-29 18:08:53,262.60741,-1.91512,18.86,,,"unknown",2017-05-02 06:03:28,"transient near faint DSS blob"
Gaia17bdg,2017-04-17 20:44:35,82.52548,-5.63806,19.38,,,"unknown",2017-05-02 06:02:23,"candidate SN near galaxy 2MASX J05300620-0538152"
Gaia17bdf,2017-04-29 14:45:05,81.11233,-10.55077,18.38,,,"unknown",2017-05-02 06:01:34,"candidate SN near galaxy 6dFGS gJ052426.8-103305"
Gaia17bde,2017-04-29 16:36:05,219.91278,81.97843,18.73,,,"unknown",2017-05-02 06:00:35,"transient near DSS source (and  GALEXASC J143938.39+815840.9)"
Gaia17bdd,2017-04-30 00:47:28,255.79882,61.45726,16.60,,,"SN Ia",2017-05-02 05:59:30,"confirmed SN Ia near galaxy 2MASX J17031025+6127341"
Gaia17bdc,2017-04-30 00:47:28,255.81076,61.45248,18.67,,,"SN II",2017-05-02 05:56:21,"candidate SN near galaxy 2MASX J17031485+6127040"
Gaia17bdb,2017-04-28 12:47:40,269.04820,-42.14246,19.57,20.03,0.03,"unknown",2017-05-02 05:54:22,"Gaia source brightens by 0.6 mags"
Gaia17bda,2017-04-29 07:15:29,280.13535,-70.56479,17.18,,,"unknown",2017-05-01 06:02:43,"hostless blue transient "
Gaia17bcz,2017-04-29 02:19:10,75.47212,-37.11970,18.52,,,"unknown",2017-05-01 06:01:30,"candidate SN near galaxy 2MASX J05015352-3707037"
Gaia17bcy,2017-04-05 17:04:58,242.95050,60.58601,16.70,,,"unknown",2017-05-01 05:57:08,"candidate SN in Mrk 874"
Gaia17bcx,2017-04-28 06:33:06,228.38742,70.62286,17.59,19.40,0.18,"unknown",2017-04-29 18:15:47,"1.7 mag brightening of blue Gaia source"
Gaia17bcw,2017-04-28 01:43:28,43.02106,-71.34002,18.42,,,"unknown",2017-04-29 18:13:49,"blue transient, hostless"
Gaia17bcv,2017-04-27 22:06:34,109.21743,67.11005,18.60,,,"unknown",2017-04-29 18:10:48,"candidate SN in galaxy UGC 3764"
Gaia17bcu,2017-04-25 18:28:53,266.54918,-25.62171,19.13,,,"unknown",2017-04-28 15:13:05,"new red Gaia source brightens by 1 mag over 14 hours"
Gaia17bct,2017-04-27 07:05:55,285.54131,-61.21866,18.62,,,"unknown",2017-04-28 15:10:10,"hostless, blue transient"
Gaia17bcs,2017-04-07 15:47:26,59.55254,-52.32788,17.26,,,"unknown",2017-04-28 15:09:14,"candidate SN near NGC 1500, declining"
Gaia17bcr,2017-04-27 05:06:35,238.56700,51.98889,18.53,,,"unknown",2017-04-28 15:08:12,"candidate SN in galaxy 2MASS J15541592+5159188"
Gaia17bcq,2017-04-27 03:48:36,97.68019,51.86481,18.26,,,"unknown",2017-04-28 15:07:14,"candidate SN near galaxy 2MASX J06304007+5151494"
Gaia17bcp,2017-04-25 00:16:07,262.61338,-13.75966,18.63,19.43,0.06,"unknown",2017-04-28 15:06:01,"possible flare in very red star"
Gaia17bco,2017-04-26 01:17:30,318.31158,-68.31774,18.74,,,"unknown",2017-04-27 15:04:21,"candidate SN near galaxy 2MASX J21131568-6819038"
Gaia17bcn,2017-04-10 09:50:19,59.51021,-41.89322,18.10,,,"SN Ia",2017-04-27 15:02:16,"confirmed SN near galaxy 6dFGS gJ035802.3-415334, aka ASASSN-17ek"
Gaia17bcm,2017-04-03 19:42:19,24.06285,-65.17493,18.86,,,"SN Ia",2017-04-27 14:57:42,"candidate SN near galaxy LEDA 144194"
Gaia17bcl,2017-04-02 10:40:18,184.96828,65.10263,18.47,,,"unknown",2017-04-27 12:48:20,"candidate SN near galaxy SDSS J121952.33+650608.7 , declining, aka PS17ccz"
Gaia17bck,2017-04-11 00:53:50,231.97238,41.11458,20.82,,,"unknown",2017-04-27 12:43:05,"candidate SN near galaxy SDSS J152753.47+410654.2, rising"
Gaia17bcj,2017-04-11 06:55:44,233.87081,39.53001,18.33,,,"unknown",2017-04-27 12:39:03,"candidate SN near galaxy 2MASX J15352921+3931494, aka ATLAS17deu"
Gaia17bci,2017-04-24 23:11:42,231.99551,42.84686,18.35,,,"SN Ia",2017-04-27 12:35:44,"candidate SN near emission line galaxy 2MASX J15275941+4250592, GS-TEC predicts SN Ia"
Gaia17bch,2017-04-24 19:15:00,321.79376,-63.36018,18.53,,,"unknown",2017-04-27 12:33:02,"candidate SN near galaxy APMUKS(BJ) B212312.96-633439.6, GS-TEC predicts SN Ia"
Gaia17bcg,2017-04-23 18:40:39,280.26630,-36.70131,18.43,,,"unknown",2017-04-25 18:28:40,"blue transient near DSS source"
Gaia17bcf,2017-04-24 06:41:51,278.77319,-38.17426,17.07,,,"unknown",2017-04-25 18:26:58,"blue transient near DSS source"
Gaia17bce,2017-04-24 00:41:26,279.66659,-37.61125,18.26,,,"unknown",2017-04-25 18:24:48,"candidate SN on faint DSS smudge, GS-TEC predicts SN Ia"
Gaia17bcd,2017-04-23 18:47:30,285.94238,-42.77010,18.53,,,"SN Ia",2017-04-25 18:22:26,"candidate SN near galaxy 6dFGS gJ190346.1-424612"
Gaia17bcc,2017-04-03 09:17:36,5.08384,-59.94840,18.60,,,"unknown",2017-04-25 18:20:08,"candidate SN near galaxy LEDA 367394"
Gaia17bcb,2017-04-23 16:42:04,79.13307,6.46287,18.47,,,"SN II",2017-04-25 18:17:07,"blue transient on extended DSS source, also close to GALEXASC J051632.05+062747.4"
Gaia17bca,2017-04-20 11:11:58,104.39375,25.19732,18.10,,,"unknown",2017-04-25 11:13:05,"transient on DSS source"
Gaia17bbz,2017-04-23 06:44:35,285.42580,-39.88504,16.03,18.11,0.15,"unknown",2017-04-24 22:52:13,"Gaia source brightens by >2mags and gets bluer"
Gaia17bby,2017-04-22 12:42:10,286.71594,-36.95876,18.63,,,"SN Ia",2017-04-24 22:49:41,"candidate SN near galaxy 2MASX J19065170-3657305"
Gaia17bbx,2017-04-01 19:24:07,348.61870,-58.91983,16.78,,,"unknown",2017-04-24 22:48:32,"candidate SN declining near galaxy 6dFGS gJ231428.4-585508"
Gaia17bbw,2017-04-22 13:08:09,321.00909,-53.56533,18.89,,,"SN Ia",2017-04-24 22:47:24,"candidate SN near galaxy 6dFGS gJ212402.0-533357 GS-TEC predicts SN II"
Gaia17bbv,2017-04-22 13:41:05,21.98622,-50.68733,18.08,,,"SN Ia",2017-04-24 22:46:09,"candidate SN in galaxy ESO 196-5 GS-TEC predicts SN Ia"
Gaia17bbu,2017-04-23 11:05:45,222.94606,43.64471,16.22,,,"SN II",2017-04-24 22:44:56,"confirmed SN II in emission line galaxy UGC  9567 (SN2017czd)"
Gaia17bbt,2017-04-23 07:10:14,236.38984,30.14543,17.59,,,"SN II",2017-04-24 22:41:44,"candidate SN near galaxy UGC 10019"
Gaia17bbs,2017-04-22 12:24:58,272.70512,-22.61555,15.86,19.04,0.72,"ULENS",2017-04-24 22:19:36,"Galactic Bulge Gaia source brightens by >3mags, candidate microlensing event"
Gaia17bbr,2017-04-21 18:44:16,291.99123,-37.64264,17.78,,,"unknown",2017-04-24 22:17:46,"hostless, blue transient"
Gaia17bbq,2017-03-29 07:09:17,321.52640,-50.25850,17.53,,,"unknown",2017-04-24 22:16:40,"candidate SN near galaxy LEDA 468300"
Gaia17bbp,2017-04-21 23:09:56,98.50699,26.83696,15.88,,,"unknown",2017-04-24 22:14:36,"bright blue transient near Galactic plane, candidate CV"
Gaia17bbo,2017-04-21 21:57:08,128.28314,46.76285,18.04,,,"unknown",2017-04-24 22:12:53,"candidate SN near galaxy SDSS J083308.04+464549.0"
Gaia17bbn,2017-04-21 22:25:02,166.90937,53.88740,18.84,,,"unknown",2017-04-24 22:07:56,"candidate SN near galaxy 2MASX J11073775+5353153"
Gaia17bbm,2017-04-20 06:39:25,293.74761,-31.33812,17.69,,,"unknown",2017-04-21 08:45:57,"blue transient near faint DSS smudge, aka SSS110727:193459-312017"
Gaia17bbl,2017-03-30 08:51:25,327.45541,-45.44554,17.72,,,"unknown",2017-04-21 08:39:26,"candidate SN near galaxy 2MASX J21494881-4526401, aka MASTER J214949.10-452644.3"
Gaia17bbk,2017-03-26 05:49:58,127.16824,38.95681,17.25,,,"unknown",2017-04-21 08:32:25,"candidate SN in low surface brightness galaxy MCG+07-18-006, aka ATLAS17cqi"
Gaia17bbj,2017-04-18 18:02:33,267.62549,-1.80206,18.55,,,"SN Ia",2017-04-20 17:41:04,"confirmed SN Ia near galaxy 2MASX J17503055-0148023"
Gaia17bbi,2017-04-18 18:21:27,283.09162,-15.71781,18.27,19.01,0.08,"ULENS",2017-04-20 13:58:38,"Gaia source brightens by 0.7 mag"
Gaia17bbh,2017-04-18 18:37:07,298.06814,-26.17409,17.79,,,"SN Ia",2017-04-20 09:04:19,"blue hostless transient"
Gaia17bbg,2017-04-18 10:03:29,60.15648,-21.24351,18.86,,,"unknown",2017-04-20 08:59:47,"candidate SN near extended DSS source"
Gaia17bbf,2017-04-18 11:58:11,264.64518,1.42064,18.05,,,"unknown",2017-04-20 08:55:31,"blue hostless transient"
Gaia17bbe,2017-04-19 00:22:11,282.66528,-16.80148,18.29,,,"unknown",2017-04-20 08:48:40,"blue hostless transient near Galactic plane"
Gaia17bbd,2017-04-19 12:25:01,283.64865,-19.36005,18.70,,,"unknown",2017-04-20 08:44:23,"transient on faint DSS source near Galactic plane"
Gaia17bbc,2017-04-19 12:28:25,286.45761,-22.00500,17.58,,,"unknown",2017-04-20 08:41:11,"blue hostless transient near Galactic plane"
Gaia17bbb,2017-04-19 15:24:02,105.88154,22.19047,18.66,,,"unknown",2017-04-20 08:37:23,"candidate SN near galaxy LEDA 1665277"
Gaia17bba,2017-04-18 22:43:17,192.34927,41.72812,18.85,,,"unknown",2017-04-20 08:34:02,"candidate SN near galaxy SDSS J124923.88+414337.2, GS-TEC predicts SN Ia"
Gaia17baz,2017-04-17 12:43:30,309.73834,-26.83171,18.61,,,"SN Ia",2017-04-20 08:30:22,"blue transient near UV source GALEXASC J203857.18-264957.9"
Gaia17bay,2017-04-02 08:48:56,339.35103,-39.08197,20.56,,,"unknown",2017-04-20 08:27:19,"hostless, blue transient"
Gaia17bax,2017-04-17 23:52:49,261.79405,5.83273,18.60,,,"unknown",2017-04-20 08:25:27,"hostless, blue transient"
Gaia17baw,2017-04-09 10:42:30,198.93159,42.03705,18.99,,,"SN Ia",2017-04-20 08:22:40,"candidate SN in galaxy NGC 5055"
Gaia17bav,2017-04-16 18:37:42,306.43630,-21.66108,18.92,,,"SN II",2017-04-18 16:21:34,"candidate SN near galaxy 2MASX J20254469-2139366"
Gaia17bau,2017-03-24 14:23:26,307.34755,-20.66137,18.28,,,"unknown",2017-04-18 16:20:30,"candidate SN near galaxy LEDA 838626"
Gaia17bat,2017-04-17 00:44:09,312.45355,-25.70071,17.49,,,"SN Ia",2017-04-18 16:19:35,"candidate SN near galaxy ESO 529-5 in a group of galaxies"
Gaia17bas,2017-04-17 11:54:14,264.56678,5.63173,18.08,,,"unknown",2017-04-18 16:18:28,"hostless blue transient"
Gaia17bar,2017-04-17 08:23:50,67.57844,-18.32196,18.46,,,"unknown",2017-04-18 16:17:32,"candidate SN near galaxy 6dFGS gJ043019.0-181923 in a cluster of galaxies"
Gaia17baq,2017-04-16 21:05:34,100.05837,4.13567,18.38,,,"unknown",2017-04-18 16:15:58,"hostless transient near galactic plane"
Gaia17bap,2017-04-17 08:49:47,87.37575,-3.52067,18.82,,,"unknown",2017-04-18 16:14:42,"hostless blue transient"
Gaia17bao,2017-04-17 05:16:44,230.62041,27.70719,18.88,,,"SN Ia",2017-04-18 16:11:51,"candidate SN near galaxy 2MASS J15222917+2742275 (brightest cluster galaxy)"
Gaia17ban,2017-04-16 02:51:37,91.79357,-5.60584,19.17,17.92,0.11,"unknown",2017-04-17 15:49:32,"1.23 mag fading in red Gaia source. Previous brightenings and dimmings seen in CRTS"
Gaia17bam,2017-04-16 09:05:14,101.14523,2.51988,18.15,19.69,0.11,"unknown",2017-04-17 15:41:14,"1.5 mag increase in Galactic plane Gaia source"
Gaia17bal,2017-04-15 20:48:28,90.15661,-8.16248,17.21,19.54,0.33,"CV",2017-04-17 15:38:02,">2 mag outburst in known CV CSS080207 J060038-080945"
Gaia17bak,2017-03-12 14:14:28,271.68289,6.83875,16.38,,,"SN Ia",2017-04-17 15:33:51,"confirmed SN, SN 2017cav, near faint extended DSS source, declining"
Gaia17baj,2017-04-15 18:25:48,298.89873,-11.63964,18.19,,,"SN Ic",2017-04-17 15:26:59,"candidate SN near GALEXASC J195535.83-113821.4"
Gaia17bai,2017-04-15 16:20:17,79.02099,-16.12533,18.64,,,"SN Ia",2017-04-17 15:23:52,"candidate SN near extended DSS source"
Gaia17bah,2017-04-16 05:30:51,246.60269,21.31651,18.87,,,"SN Ia",2017-04-17 15:20:48,"candidate SN near emission line galaxy LEDA 1647529"
Gaia17bag,2017-04-15 17:09:04,224.73109,31.42199,18.42,,,"unknown",2017-04-17 15:14:02,"candidate SN close to centre of galaxy SDSS J145855.48+312519.1"
Gaia17baf,2017-03-25 23:33:00,131.40532,21.29328,20.32,,,"unknown",2017-04-17 15:10:14,"candidate SN in galaxy LEDA 1647036"
Gaia17bae,2017-04-14 17:57:41,276.83850,8.66082,18.45,,,"unknown",2017-04-16 10:40:09,"blue hostless transient"
Gaia17bad,2017-04-14 18:09:49,287.90782,0.90093,18.34,,,"unknown",2017-04-16 10:39:12,"hostless transient near galactic plane"
Gaia17bac,2017-04-15 12:15:35,290.13151,-4.82249,17.49,,,"unknown",2017-04-16 10:38:19,"new Gaia source on DSS2 source near galactic plane"
Gaia17bab,2017-04-15 00:25:31,301.18709,-9.93573,18.38,,,"SN Ia",2017-04-16 10:35:37,"candidate SN near galaxy 2MASX J20044436-0956055"
Gaia17baa,2017-04-15 05:29:46,248.33287,23.73125,17.78,,,"SN Ia",2017-04-16 10:33:51,"confirmed SN near galaxy SDSS J163319.94+234356.4"
Gaia17azz,2017-04-13 21:02:36,105.88408,-6.62354,16.75,18.08,0.59,"unknown",2017-04-16 08:15:04,">1 mag brightening of Young Stellar Object candidate"
Gaia17azy,2017-04-14 10:03:29,66.70994,-26.45193,18.93,,,"unknown",2017-04-15 21:31:19,"hostless blue transient, rising"
Gaia17azx,2017-04-13 17:33:03,256.02888,25.05284,18.16,,,"SN Ia",2017-04-15 21:29:09,"confirmed SN (aka ATLAS17daf) near faint SDSS galaxy"
Gaia17azw,2017-04-14 06:25:40,304.26591,-8.06279,18.74,,,"SN Ia",2017-04-15 21:25:27,"hostless blue transient"
Gaia17azv,2017-04-14 10:50:58,204.82085,35.14412,17.66,,,"SN IIP",2017-04-15 21:23:03,"confirmed SN (aka PS17nem) near galaxy SDSS J133917.43+350833.9"
Gaia17azu,2017-04-14 17:24:09,243.50276,26.91626,18.00,,,"SN IIn",2017-04-15 20:23:04,"confirmed SN (aka ATLAS17czh) near galaxy KUG 1611+270"
Gaia17azt,2017-04-04 05:51:26,159.55378,28.11726,17.81,,,"SN II",2017-04-15 20:16:59,"confirmed SN (aka ATLAS17cpj) near galaxy LEDA 1826800"
Gaia17azs,2017-04-14 09:44:16,136.04919,16.43938,18.04,,,"unknown",2017-04-15 20:08:35," candidate SN in galaxy 2MASX J09041171+1626174"
Gaia17azr,2017-04-12 17:17:29,241.03582,33.78552,18.57,,,"unknown",2017-04-15 08:10:13,"candidate SN near galaxy SDSS J160408.57+334713.4 on very faint star SDSS J160408.60+334707.9"
Gaia17azq,2017-04-12 21:20:24,20.27052,-36.11959,18.35,,,"unknown",2017-04-14 19:15:21,"candidate SN near galaxy GALEXASC J012105.18-360707.5"
Gaia17azp,2017-04-12 07:26:11,11.47604,-35.37526,18.65,,,"unknown",2017-04-14 19:03:47,"candidate SN near galaxy LEDA 649716"
Gaia17azo,2017-04-12 17:06:51,227.62058,36.39063,18.34,,,"unknown",2017-04-14 18:49:36,"candidate SN near low surface brightness galaxy 2MASX J15102906+3623243, aka ATLAS17dae"
Gaia17azn,2017-04-02 12:39:59,331.97102,-18.27578,19.04,,,"unknown",2017-04-13 18:17:01,"candidate SN in low surface brightness galaxy 2MASX J22075280-1816318"
Gaia17azm,2017-04-12 05:15:35,240.01919,35.71864,16.85,,,"unknown",2017-04-13 18:15:00,"candidate SN in outskirts of galaxy 2MASX J16000414+3543088, aka ATLAS17doh, GS-TEC predicts SN Ia "
Gaia17azl,2017-04-11 23:25:12,252.73111,33.18192,18.79,,,"unknown",2017-04-13 18:10:21,"candidate SN in galaxy SDSS J165055.42+331053.9, GS-TEC predicts SN Ia"
Gaia17azk,2017-04-03 02:25:33,332.26285,-16.66567,19.59,,,"unknown",2017-04-12 18:43:09,"hostless blue transient, rising"
Gaia17azj,2017-04-11 09:20:38,21.75264,-38.17192,16.96,,,"unknown",2017-04-12 18:39:35,"candidate SN near galaxy LEDA 612170 in cluster of galaxies, GS-TEC predicts SN Ia"
Gaia17azi,2017-04-11 20:16:25,71.28764,-34.20401,18.98,,,"unknown",2017-04-12 18:37:01,"blue transient, candidate SN, near DSS2 blob, GS-TEC predicts SN Ia"
Gaia17azh,2017-04-10 17:52:36,287.43115,21.65668,17.62,,,"unknown",2017-04-12 18:33:56,"hostless blue transient near galactic plane"
Gaia17azg,2017-04-10 16:52:25,211.42031,41.23888,18.74,,,"unknown",2017-04-12 18:30:31,"candidate SN near galaxy 2MASX J14054154+4114286, aka ATLAS17dev, GS-TEC predicts SN Ia"
Gaia17azf,2017-04-11 03:45:25,143.83149,10.19818,18.82,,,"unknown",2017-04-12 17:37:17,"candidate SN in galaxy SDSS J093519.39+101151.0 GS-TEC predicts SN Ia"
Gaia17aze,2017-04-10 09:25:32,28.16157,-41.39981,18.80,,,"unknown",2017-04-12 07:17:47,"candidate SN near galaxy 2MASX J01523861-4123543, GS-TEC predicts SN Ia"
Gaia17azd,2017-04-09 01:39:52,29.15067,-45.49660,18.56,,,"unknown",2017-04-12 07:13:13,"candidate SN near galaxy GALEXASC J015636.03-452947.1"
Gaia17azc,2017-04-10 02:14:56,73.31248,-40.49509,18.42,,,"unknown",2017-04-12 07:10:02,"candidate SN near galaxy GALEXASC J045314.96-402938.7, GS-TEC predicts SN Ia"
Gaia17azb,2017-04-09 08:11:17,70.61755,-44.25116,18.43,,,"SN Ia",2017-04-12 07:03:23,"confirmed SN Ia near galaxy MCG-07-10-019, GS-TEC predicts SN Ia, aka ASASSN-17ed"
Gaia17aza,2017-04-09 03:54:13,66.44676,-45.46767,18.47,,,"unknown",2017-04-12 06:52:36,"candidate SN near galaxy 2MASX J04254788-4528064, GS-TEC predicts SN Ia"
Gaia17ayz,2017-04-09 13:50:31,43.22112,-45.47869,18.67,,,"unknown",2017-04-12 06:46:40,"candidate SN near galaxy GALEXASC, J025253.21-452841.3 GS-TEC predicts SN Ia"
Gaia17ayy,2017-04-09 08:52:08,351.67935,-29.23589,18.45,,,"unknown",2017-04-12 06:43:50,"candidate SN near galaxy 2dFGRS TGS268Z140, GS-TEC predicts SN Ia"
Gaia17ayx,2017-04-09 16:48:43,207.24663,43.20680,18.76,,,"unknown",2017-04-12 06:39:05,"candidate SN near faint SDSS galaxy SDSS J134859.20+431225.9, GS-TEC predicts SN Ia"
Gaia17ayw,2017-04-09 10:49:05,208.00981,43.83268,18.54,,,"unknown",2017-04-12 06:34:59,"candidate SN near galaxy SDSS J135201.79+434959.5"
Gaia17ayv,2017-04-09 11:16:34,249.52540,43.82469,18.50,,,"unknown",2017-04-12 06:30:22,"candidate SN near galaxy in a cluster of galaxies  2MASX J16380599+4349352"
Gaia17ayu,2017-04-08 23:42:30,284.40377,32.14332,16.53,19.01,0.24,"unknown",2017-04-10 15:24:01,"Gaia source brightens by ~2.5 mags, candidate CV"
Gaia17ayt,2017-04-09 05:06:32,234.91029,46.45679,17.55,,,"unknown",2017-04-10 15:21:27,"candidate SN near galaxy SDSS J153938.38+462731.4"
Gaia17ays,2017-04-08 04:28:57,182.80315,38.27819,19.25,19.67,0.07,"QSO",2017-04-10 12:26:54,"about 0.5mag rise in otherwise flat lightcurve of a QSO at z=0.187"
Gaia17ayr,2017-04-08 18:19:05,316.55888,4.64000,18.74,,,"unknown",2017-04-10 12:23:28,"candidate SN near galaxy 2MASX J21061435+0438251, GS-TEC predicts SN Ia"
Gaia17ayq,2017-04-08 17:10:19,242.43500,48.03535,17.69,,,"SN",2017-04-10 12:18:47,"confirmed SN, SN 2017ckj, near galaxy SDSS J160943.66+480209.4 aka ATLAS17deh, GS-TEC predicts SN Ia"
Gaia17ayp,2017-04-07 20:00:21,58.46313,-51.62004,18.20,,,"unknown",2017-04-09 09:48:19,"candidate SN near galaxy 2MASX J03535106-5137146"
Gaia17ayo,2017-04-07 10:28:03,181.30408,39.74480,18.00,,,"unknown",2017-04-09 09:46:14,"candidate SN in galaxy 2MASX J12051256+3944436, rising"
Gaia17ayn,2017-04-07 10:13:53,168.64054,29.54464,18.14,,,"unknown",2017-04-09 09:44:12,"candidate SN in outskirts of galaxy UGC 6270, aka  ATLAS17dhl, rising"
Gaia17aym,2017-04-07 17:26:33,271.26858,45.29192,18.87,,,"unknown",2017-04-09 09:41:07,"candidate SN near faint SDSS galaxy and UV source GALEXASC J180505.71+451656.4"
Gaia17ayl,2017-04-07 11:39:39,288.39353,37.38952,16.90,,,"unknown",2017-04-09 09:36:23,"hostless blue transient, candidate CV"
Gaia17ayk,2017-03-24 01:49:28,317.34796,9.76427,19.33,,,"unknown",2017-04-09 09:33:28,"candidate SN near galaxy 2MASX J21092358+0945425"
Gaia17ayj,2017-04-06 01:42:56,308.66154,25.06055,18.50,,,"unknown",2017-04-08 10:55:04,"hostless blue transient near galactic plane"
Gaia17ayi,2017-04-06 05:57:00,308.39998,24.45152,17.60,,,"unknown",2017-04-08 10:53:06,"candidate CV near Galactic plane"
